club_id,Season,W,D,L,Points,Goales_scored,Goales_conceded
4795,2005,23,6,5,75,78,39
4795,2004,20,5,9,65,55,38
6,2022,6,7,9,25,32,34
6,2021,12,9,15,45,40,44
6,2020,9,7,18,34,44,55
6,2019,3,12,19,21,30,55
6,2018,9,10,15,37,41,49
6,2017,12,7,15,43,41,56
6,2016,6,7,21,25,33,62
6,2015,20,5,9,65,53,36
6,2014,10,9,15,39,42,54
6,2013,11,10,15,43,51,55
6,2012,13,10,11,49,42,42
6,2011,14,11,9,53,46,32
6,2010,8,13,11,37,41,42
6,2009,18,10,6,64,42,30
6,2008,13,9,12,48,38,38
6,2003,6,4,24,22,38,72
6,2002,10,10,14,40,44,54
6,2000,2,10,22,16,51,91
2079,2019,9,7,7,31,26,21
2079,2017,5,2,26,5,13,70
2079,2016,5,7,18,22,23,56
2079,2015,5,12,13,27,19,33
2079,2014,12,7,15,43,45,54
2079,2013,9,11,14,38,31,51
2079,2012,8,9,13,33,30,35
2079,2011,22,6,6,72,56,19
2079,2010,12,8,14,44,37,42
2079,2008,10,11,13,38,27,36
2079,2007,5,8,17,23,21,44
2079,2006,16,11,7,59,46,26
2079,2005,10,11,9,41,28,27
524,2018,3,2,29,-40,11,92
524,2017,2,4,28,1,18,100
524,2016,7,5,22,26,30,65
524,2015,9,9,16,36,31,50
524,2014,11,7,16,40,31,48
524,2013,10,7,17,37,38,58
524,2012,12,10,12,46,42,49
524,2011,13,9,12,48,39,33
524,2010,17,8,9,59,44,33
524,2009,9,13,12,40,38,39
524,2008,12,11,11,47,46,48
524,2007,11,10,13,43,36,45
524,2006,11,10,13,43,31,39
524,2005,10,10,14,40,34,50
524,2004,13,5,16,44,49,55
524,2003,18,3,13,57,52,51
524,2002,16,9,9,57,62,42
524,2001,13,9,12,48,57,52
524,2000,20,8,6,68,67,40
2921,2022,14,6,9,48,40,30
2921,2021,17,14,7,65,56,41
2921,2020,7,11,20,32,29,60
2921,2019,12,9,17,45,48,55
2921,2018,14,13,9,55,50,46
2921,2017,11,15,16,48,50,64
2921,2016,3,9,26,18,37,81
2921,2015,21,9,12,72,69,52
2921,2014,16,13,13,61,69,55
2921,2013,13,13,16,52,50,53
2921,2012,6,4,28,22,27,84
2921,2011,26,5,11,83,90,55
2921,2010,14,11,17,53,44,48
2921,2009,15,13,6,58,39,25
2921,2006,5,10,27,24,36,77
2921,2005,14,12,16,54,41,50
2921,2004,10,16,16,46,43,61
2921,2003,11,13,22,46,46,69
2921,2000,3,13,22,22,30,56
47,2018,11,9,10,39,29,24
47,2016,6,11,13,29,28,39
47,2015,8,11,11,35,24,32
47,2014,17,6,1,57,34,8
47,2013,15,3,8,48,36,19
47,2012,19,14,7,71,49,25
47,2010,7,14,9,35,22,28
47,2009,10,7,13,37,39,41
47,2008,8,9,13,33,22,38
47,2007,8,11,11,35,28,34
47,2006,10,5,15,35,25,34
47,2005,15,6,9,51,39,31
47,2004,12,5,13,41,36,30
47,2003,12,6,12,42,40,39
47,2002,15,4,11,49,44,37
47,2001,9,9,8,36,32,35
47,2000,14,4,12,46,45,40
458,2022,9,9,8,36,29,31
458,2021,18,12,6,66,64,33
458,2020,14,11,11,53,44,40
458,2019,20,3,3,63,47,16
458,2018,16,15,5,43,57,38
458,2017,18,17,7,71,59,39
458,2016,6,8,24,26,33,77
458,2015,10,9,19,39,38,65
458,2014,12,13,13,49,53,55
458,2013,25,11,6,86,62,28
458,2012,6,14,18,32,34,54
458,2011,11,10,17,43,52,62
458,2010,17,5,16,56,58,63
458,2009,18,11,9,65,59,47
458,2008,17,6,15,57,57,50
458,2007,12,11,15,47,47,57
458,2006,16,10,12,58,58,51
458,2005,13,13,12,52,50,52
458,2004,12,17,9,53,48,44
458,2003,22,17,7,83,75,39
458,2002,15,13,10,58,45,42
458,2001,12,12,14,48,47,54
289,2022,13,10,11,49,49,38
289,2021,24,12,10,84,79,53
289,2020,20,17,9,77,70,42
289,2019,16,11,9,59,48,32
289,2018,22,19,5,85,80,47
289,2017,7,16,23,37,52,80
289,2016,6,6,26,24,29,69
289,2015,9,12,17,39,48,62
289,2014,7,17,14,38,31,53
289,2013,10,8,20,38,41,60
289,2012,9,12,17,39,41,54
289,2011,11,12,15,45,45,46
289,2010,12,11,15,47,45,56
289,2009,11,11,16,44,48,56
289,2008,9,9,20,36,34,54
289,2007,11,6,21,39,36,59
289,2006,27,7,12,88,76,47
289,2005,3,6,29,15,26,69
289,2004,29,7,10,94,76,41
289,2003,22,13,11,79,62,45
289,2002,4,7,27,19,21,65
289,2001,10,10,18,40,29,51
289,2000,15,12,11,57,46,41
641,2022,17,6,11,57,56,40
641,2021,20,10,16,70,59,50
641,2020,18,10,18,64,55,53
641,2019,13,14,19,53,48,61
641,2018,20,13,13,73,49,41
641,2017,22,10,14,76,67,45
641,2016,5,13,20,28,27,53
641,2015,26,11,9,89,63,31
641,2014,25,10,11,85,68,37
641,2013,16,16,14,64,62,50
641,2012,18,5,23,59,61,70
641,2011,18,16,12,70,52,51
641,2010,17,11,18,62,68,68
641,2009,16,14,16,62,58,50
641,2008,7,11,20,32,28,57
641,2007,10,12,15,42,43,51
641,2006,12,10,15,46,43,47
641,2005,12,9,17,45,48,58
641,2004,14,13,11,55,53,46
641,2003,13,9,16,48,44,52
641,2002,13,10,15,49,48,44
641,2001,12,9,17,45,35,47
641,2000,9,15,14,42,44,44
3008,2022,11,9,14,42,38,48
3008,2021,14,9,23,51,41,54
3008,2020,27,8,11,89,80,38
3008,2019,12,9,25,45,57,87
3008,2018,17,11,18,62,66,68
3008,2017,11,16,19,49,70,70
3008,2016,9,7,22,34,37,80
3008,2015,24,11,11,83,69,35
3008,2014,8,11,19,35,33,51
3008,2013,10,7,21,37,38,53
3008,2012,24,7,15,79,61,52
3008,2011,19,11,16,68,47,44
3008,2010,16,17,13,65,52,51
3008,2009,6,12,20,30,34,75
3008,2008,8,11,19,35,39,64
3008,2007,21,12,13,75,65,47
3008,2006,13,10,23,49,51,67
3008,2005,12,16,18,52,49,55
1159,2022,7,6,8,27,20,22
1159,2021,6,9,23,27,32,69
1159,2020,11,14,13,47,53,53
1159,2019,6,16,6,34,27,26
1159,2018,12,6,20,42,36,50
1159,2017,9,11,18,38,39,54
1159,2016,9,8,21,35,29,52
1159,2015,21,11,6,74,60,32
1159,2014,15,13,10,58,53,39
1159,2013,16,13,9,61,47,37
1159,2012,9,11,18,38,38,58
1159,2011,11,12,15,45,38,48
1159,2010,13,9,16,48,43,48
1159,2009,13,9,16,48,46,53
1159,2008,10,12,16,42,38,47
1159,2007,15,15,8,60,44,30
1159,2006,13,10,15,49,37,44
1159,2005,12,12,14,48,35,37
1159,2004,21,8,9,71,54,33
1159,2003,14,13,11,55,45,36
1159,2002,10,13,15,43,30,47
1159,2001,12,15,11,51,42,38
1159,2000,15,11,12,56,46,32
2448,2022,8,12,9,36,26,28
2448,2021,11,13,18,46,43,48
2448,2020,17,14,11,65,37,28
2448,2019,14,12,16,54,40,38
2448,2018,16,13,13,61,43,38
2448,2017,21,8,13,71,60,40
2448,2016,7,10,21,31,42,72
2448,2015,10,9,19,39,40,62
2448,2014,21,19,2,82,57,27
2448,2013,16,16,10,64,63,51
2448,2012,15,11,16,56,60,53
2448,2011,10,7,21,37,42,69
2448,2010,11,14,13,47,35,42
2448,2009,9,13,16,40,36,51
2448,2008,14,1,23,43,47,79
2448,2007,20,12,10,72,61,40
2448,2006,16,8,18,56,53,53
2448,2005,13,17,12,56,41,34
2448,2004,15,12,15,57,41,39
2448,2003,20,10,12,70,58,40
2448,2002,11,20,11,53,44,41
2448,2001,17,13,12,64,57,47
2448,2000,17,12,13,63,55,49
595,2022,11,5,9,38,25,26
595,2021,10,16,12,46,38,36
595,2020,19,9,6,66,57,28
595,2019,17,2,2,53,37,15
595,2016,8,11,19,34,29,54
595,2015,14,8,16,50,36,42
595,2014,12,11,15,47,37,46
595,2013,12,11,15,49,42,56
595,2012,13,8,17,47,50,66
595,2011,21,8,9,71,61,36
595,2010,27,10,3,91,81,24
595,2009,10,9,19,39,40,48
595,2008,13,9,16,48,38,47
595,2007,14,9,15,51,45,46
595,2006,14,11,13,53,52,49
595,2005,16,10,12,58,47,40
595,2004,11,8,19,41,32,48
595,2003,9,12,17,39,33,49
595,2002,12,11,15,47,40,48
595,2001,12,5,17,41,38,44
595,2000,13,6,15,45,45,41
41,2022,14,3,5,45,41,26
41,2021,16,12,6,60,67,35
41,2020,16,10,8,58,71,44
41,2019,14,12,8,54,62,46
41,2018,16,8,10,56,45,42
41,2017,8,7,19,31,29,53
41,2016,10,8,16,38,33,61
41,2015,11,8,15,41,40,46
41,2014,9,8,17,35,25,50
41,2013,7,6,21,27,51,75
41,2012,14,6,14,48,42,53
41,2011,8,12,14,36,35,57
41,2010,12,9,13,45,46,52
41,2009,13,13,8,52,56,41
41,2008,19,4,11,61,49,47
41,2007,14,12,8,54,47,26
41,2006,10,15,9,45,43,37
41,2005,21,5,8,68,53,30
41,2004,16,3,15,51,55,50
41,2003,14,7,13,49,47,60
41,2002,15,11,8,56,46,36
41,2001,10,10,14,40,51,57
41,2000,10,11,13,41,58,58
3690,2022,9,6,5,33,38,23
3690,2021,19,8,11,65,48,38
3690,2020,17,9,16,60,52,47
3690,2019,12,7,8,43,42,30
3690,2018,15,13,10,58,46,41
3690,2017,2,7,21,13,16,55
3690,2016,15,14,9,59,45,33
3690,2015,13,10,15,49,36,35
3690,2014,8,13,13,37,32,46
3690,2013,15,11,10,56,43,34
3690,2009,15,8,15,53,37,39
3690,2008,12,11,15,47,43,42
3690,2007,23,13,17,82,82,69
3690,2006,14,14,14,56,50,48
3690,2005,21,8,13,71,67,40
3690,2004,15,9,18,54,40,43
3690,2002,16,12,14,60,51,47
192,2022,10,4,12,34,34,36
192,2021,18,12,8,66,77,50
192,2020,15,12,11,57,67,61
192,2019,5,10,14,22,36,52
192,2018,14,11,13,53,57,59
192,2017,8,6,20,30,42,69
192,2016,7,12,15,33,26,51
192,2015,8,10,16,34,34,55
192,2014,21,6,11,69,69,58
192,2013,7,8,19,29,44,69
192,2012,7,12,15,33,51,69
192,2011,14,2,18,44,55,70
192,2010,14,13,7,55,65,50
192,2009,14,5,15,47,56,60
192,2008,7,9,18,30,38,58
192,2007,12,11,11,47,55,55
192,2006,15,9,10,54,47,36
192,2005,15,5,14,50,57,54
192,2004,13,8,13,47,60,55
192,2003,13,11,9,50,59,41
192,2002,14,8,12,50,58,54
192,2001,11,8,15,41,33,45
192,2000,17,8,9,59,59,41
1084,2022,5,10,13,25,24,33
1084,2021,11,12,19,45,36,57
1084,2020,14,11,17,53,37,47
1084,2019,11,20,11,53,35,33
1084,2018,21,11,10,74,51,31
1084,2017,5,5,28,20,24,61
1084,2016,12,10,16,46,49,55
1084,2015,12,12,14,48,38,35
1084,2014,14,8,16,50,42,48
1084,2013,12,9,17,45,39,46
1084,2012,16,9,13,57,53,50
1084,2011,17,7,14,58,54,53
1084,2010,13,7,18,46,54,68
1084,2009,7,16,15,37,42,48
1084,2008,15,10,13,55,55,59
1084,2007,20,12,10,72,58,42
1084,2006,14,13,15,55,49,50
1084,2005,5,9,24,24,36,68
1084,2004,14,7,17,49,38,48
1084,2003,15,6,17,51,50,55
1084,2002,11,13,14,46,44,49
1084,2001,13,14,11,53,44,44
1084,2000,16,8,14,56,60,61
8838,2018,1,1,26,4,10,82
8838,2017,4,7,11,19,13,31
8838,2016,9,8,15,35,29,42
8838,2015,20,5,5,65,52,22
8838,2014,14,7,9,49,42,27
8838,2013,12,8,10,44,36,34
8838,2012,14,10,10,52,49,37
8838,2011,13,5,16,44,53,49
8838,2010,12,7,15,43,43,44
8838,2009,11,13,10,46,38,40
8838,2003,3,8,19,14,16,43
22110,2022,9,1,9,28,27,34
22110,2021,15,6,1,51,52,20
22110,2020,11,3,8,36,31,27
22110,2019,3,1,2,54,9,4
22110,2018,6,13,14,31,35,43
22110,2017,6,2,18,20,22,52
22110,2016,14,11,8,53,43,31
22110,2015,14,5,14,47,40,42
22110,2014,22,5,3,71,59,22
22110,2013,15,5,10,50,59,35
22110,2012,19,4,7,61,76,38
22110,2011,12,5,13,41,51,54
22110,2010,17,6,7,57,63,41
16247,2017,3,6,13,15,15,32
16247,2016,11,8,13,41,27,31
16247,2015,7,8,11,29,25,31
16247,2014,17,9,4,60,48,21
2944,2022,7,7,8,28,26,31
2944,2021,14,13,11,55,53,40
2944,2020,6,8,20,26,33,61
2944,2019,8,9,17,30,41,56
2944,2018,19,5,10,62,49,26
2944,2017,8,9,17,33,49,60
2944,2016,9,11,14,38,37,45
2944,2015,14,10,10,52,52,36
2944,2014,18,12,4,66,64,29
2944,2013,18,12,6,66,61,35
2944,2010,0,0,0,0,0,0
2944,2009,0,0,34,0,0,102
2944,2008,11,8,15,41,36,42
2944,2007,10,11,13,41,35,38
2944,2006,10,17,7,47,43,38
2944,2005,9,12,13,39,44,51
2944,2004,13,9,12,48,52,48
1506,2021,1,1,32,4,11,126
1506,2020,1,3,34,3,16,109
1506,2019,2,3,23,6,11,65
1506,2018,0,3,31,0,10,112
1506,2017,3,3,28,12,20,86
1506,2016,12,7,15,43,38,48
1506,2015,17,11,6,62,41,27
1506,2014,7,7,20,28,44,64
1506,2013,13,11,10,50,33,34
1506,2012,11,7,16,40,41,53
1506,2011,13,5,16,44,44,56
1506,2010,12,8,14,44,46,53
1506,2009,23,8,3,77,74,28
1506,2008,12,13,9,49,51,48
21957,2019,8,2,10,26,26,32
21957,2018,15,10,5,55,53,22
21957,2017,2,4,24,10,14,65
21957,2016,11,9,10,42,34,38
21957,2015,10,9,11,39,32,30
21957,2014,12,8,14,44,32,30
21957,2013,10,8,16,38,39,48
21957,2012,10,6,14,36,29,42
21957,2011,17,9,8,60,41,20
5219,2019,1,0,19,0,6,52
5219,2018,14,5,11,44,30,25
5219,2017,4,10,16,22,19,51
5219,2016,8,8,14,32,22,43
5219,2015,23,6,5,75,57,24
5219,2014,12,8,14,44,39,38
5219,2013,19,2,5,59,45,18
5219,2012,4,8,18,20,16,41
5219,2011,8,8,14,32,31,44
5219,2010,9,6,15,33,30,40
5219,2009,18,9,7,63,45,25
5219,2008,14,9,11,51,45,40
5219,2007,13,11,10,50,39,33
5219,2006,8,11,11,35,34,36
5219,2005,17,5,8,56,38,26
5219,2004,3,8,19,17,21,49
2760,2022,11,4,10,37,43,38
2760,2021,14,10,12,52,46,40
2760,2020,9,6,3,33,30,13
2760,2019,6,8,13,26,32,47
2760,2018,12,7,17,43,43,52
2760,2017,6,7,20,25,26,57
2760,2016,10,12,16,42,38,54
2760,2015,12,10,16,46,41,50
2760,2014,12,10,16,46,48,44
2760,2013,8,14,16,38,46,65
897,2022,14,7,4,49,36,18
897,2021,22,8,8,74,59,29
897,2019,12,15,15,51,43,60
897,2018,17,17,8,68,50,32
897,2017,6,11,21,29,38,76
897,2016,8,12,18,36,43,61
897,2015,8,18,12,42,45,61
897,2014,7,14,17,35,35,60
897,2013,19,12,11,69,48,36
897,2012,8,11,19,35,47,70
897,2011,29,4,9,91,76,45
897,2010,10,13,15,43,31,47
897,2009,13,8,17,47,35,49
897,2008,16,10,12,58,48,47
897,2007,15,7,16,52,46,47
897,2006,12,11,15,47,32,45
897,2005,15,10,13,55,47,45
897,2004,12,15,11,51,46,50
897,2003,21,8,9,71,60,34
897,2002,22,6,10,72,67,47
897,2001,20,8,10,68,65,41
897,2000,22,7,9,73,73,44
472,2022,14,11,3,53,33,15
472,2021,19,13,10,70,57,47
472,2020,14,14,14,56,46,53
472,2019,14,15,13,57,49,46
472,2018,12,18,12,54,48,50
472,2017,5,7,26,22,24,74
472,2016,10,9,19,39,53,74
472,2015,12,8,18,44,45,53
472,2014,22,12,8,78,73,47
472,2013,18,9,15,63,51,50
472,2012,18,12,12,66,62,55
472,2011,16,10,16,58,58,59
472,2010,13,15,14,54,56,71
472,2009,12,15,15,51,49,49
472,2008,10,17,15,47,46,51
472,2007,15,12,15,57,51,55
472,2006,13,12,17,51,51,59
472,2005,18,13,7,67,45,24
472,2004,17,9,12,60,50,33
472,2003,10,14,18,44,46,68
472,2002,16,16,10,64,53,43
472,2001,9,13,16,40,40,50
472,2000,13,7,18,46,42,62
512,2022,11,7,16,40,39,41
512,2021,17,11,18,62,57,52
512,2020,15,15,16,60,50,52
512,2019,16,8,22,56,62,68
512,2018,11,22,13,55,45,52
512,2017,7,12,19,33,35,68
512,2016,11,11,16,44,41,56
512,2015,14,9,15,51,41,55
512,2014,15,9,14,54,48,45
512,2013,13,11,14,50,45,52
512,2012,9,15,14,42,34,45
512,2011,11,12,15,45,36,53
512,2010,13,7,18,46,46,48
512,2009,11,14,13,47,34,48
512,2008,12,9,17,45,38,55
512,2007,21,16,9,79,69,55
512,2006,19,16,11,73,62,41
512,2005,17,7,22,58,54,63
512,2004,17,10,19,61,36,38
512,2003,18,12,16,66,58,55
512,2002,12,14,20,50,45,69
2288,2022,11,9,13,42,46,50
2288,2021,16,13,17,61,58,68
2288,2020,23,11,12,80,56,39
2288,2019,18,16,12,70,62,53
2288,2018,18,11,17,65,65,62
2288,2017,8,9,21,33,28,56
2288,2016,12,5,21,41,45,70
2288,2015,12,11,15,47,42,52
2288,2014,16,8,14,56,46,49
2288,2013,11,9,18,42,54,54
2288,2012,11,13,14,46,47,51
2288,2011,12,11,15,47,44,51
2288,2010,24,8,14,80,69,42
2288,2009,17,18,11,69,40,37
2288,2008,16,20,10,68,63,50
40426,2017,6,6,18,24,23,54
40426,2016,21,12,5,75,63,30
40426,2015,17,4,17,55,57,53
40426,2014,20,5,9,65,50,36
40426,2013,21,8,3,71,51,16
4128,2022,11,3,3,36,33,16
4128,2021,16,4,8,52,43,28
4128,2017,9,8,13,35,20,30
4128,2016,8,11,11,35,25,29
4128,2015,7,10,13,31,22,33
4128,2014,8,8,14,32,25,42
4128,2013,9,11,10,38,36,37
4128,2012,7,8,15,29,34,51
4128,2010,14,13,17,55,40,51
4128,2009,8,6,16,30,24,35
4128,2008,8,9,13,33,27,37
4128,2007,14,9,7,51,31,22
4128,2006,10,11,9,41,30,27
4128,2005,8,11,11,35,22,36
4128,2004,7,12,11,33,25,36
4128,2003,6,12,12,30,27,42
4128,2002,25,12,5,87,50,20
4128,2000,16,8,10,56,46,29
498,2019,4,8,16,20,24,49
498,2018,5,5,20,20,28,53
498,2017,8,7,15,31,33,49
498,2016,7,10,13,31,24,34
498,2015,8,10,12,34,35,40
498,2014,10,12,8,42,38,32
498,2013,15,6,9,51,48,31
498,2012,14,9,7,51,53,38
498,2011,11,11,8,44,48,40
498,2010,13,11,6,50,43,36
498,2009,5,3,20,18,22,54
498,2008,13,12,9,51,40,32
498,2007,9,15,10,42,32,33
498,2006,5,15,14,30,32,48
498,2005,12,11,11,47,48,49
498,2004,11,11,12,44,36,38
498,2003,10,9,15,39,45,54
498,2002,18,6,8,60,69,51
498,2001,15,10,9,55,43,33
498,2000,16,9,9,57,58,41
2700,2021,13,9,10,48,46,35
2700,2020,14,9,9,51,59,43
2700,2019,3,7,9,10,24,32
2700,2018,5,6,19,21,13,50
2700,2017,6,6,18,24,31,55
2700,2016,7,9,14,30,24,38
2700,2015,6,8,16,26,28,50
2700,2014,22,5,7,71,60,22
2700,2013,3,11,16,20,25,42
2700,2012,15,8,7,53,45,34
2700,2010,19,13,12,70,54,42
2700,2009,9,6,15,33,29,39
2700,2008,21,12,5,75,61,31
2700,2007,26,16,12,94,81,44
2700,2006,16,9,17,57,41,44
2700,2005,15,8,19,53,57,66
2700,2004,14,13,15,55,47,48
2700,2002,19,13,10,70,52,33
2700,2001,5,10,15,25,22,43
2700,2000,7,11,12,32,28,34
642,2022,9,6,11,33,40,38
642,2021,15,11,12,56,52,43
642,2020,23,8,7,77,67,47
642,2019,17,11,1,62,63,28
642,2018,8,5,21,29,38,75
642,2017,18,11,9,65,78,47
642,2016,15,5,18,50,70,63
642,2015,5,8,21,23,39,66
642,2014,18,7,13,61,73,49
642,2013,16,10,12,58,67,48
642,2012,12,9,9,45,57,41
642,2011,6,6,22,24,36,74
642,2010,9,11,14,38,31,56
642,2009,25,6,5,81,85,34
642,2008,7,9,18,30,24,58
642,2007,7,9,18,30,33,64
642,2006,25,8,5,83,88,41
642,2005,16,10,10,58,60,49
642,2004,4,6,23,18,30,76
642,2003,18,10,8,64,63,43
642,2002,6,5,23,23,35,84
642,2001,10,7,17,37,43,55
642,2000,9,4,21,31,44,66
19657,2022,10,3,6,33,32,24
19657,2021,5,9,8,24,25,31
19657,2020,4,4,14,16,19,40
19657,2019,12,8,13,44,35,39
19657,2018,5,7,14,22,24,41
19657,2017,15,11,7,56,59,42
19657,2016,16,7,10,55,51,39
19657,2015,16,8,9,56,41,33
19657,2014,13,10,10,49,35,29
19657,2013,12,2,19,38,35,59
19657,2012,10,10,13,40,38,41
19657,2011,8,7,11,31,31,42
19657,2010,8,9,13,33,40,57
19657,2009,23,4,3,73,60,23
862,2020,14,14,10,56,50,37
862,2019,14,14,10,56,48,38
862,2018,2,14,22,17,25,75
862,2017,10,10,18,40,36,59
862,2016,12,7,19,43,43,61
862,2015,13,11,14,50,43,45
862,2014,10,13,15,43,28,41
862,2013,10,6,22,36,34,54
862,2012,12,9,17,45,37,52
862,2011,12,13,13,49,35,45
862,2010,11,13,14,46,38,40
862,2009,12,8,18,44,37,42
862,2008,8,14,16,38,35,49
862,2007,24,13,5,85,77,43
862,2006,9,12,17,39,38,48
862,2005,13,15,10,54,54,49
862,2004,11,10,17,43,32,49
862,2003,11,11,12,44,36,37
862,2002,16,7,11,55,51,39
862,2001,14,12,8,54,57,52
862,2000,19,13,6,70,54,34
8970,2022,17,4,5,55,43,18
8970,2021,15,13,10,58,58,45
8970,2020,12,14,12,50,38,42
8970,2019,14,12,12,54,41,38
8970,2018,5,10,23,25,29,69
8970,2017,19,15,8,72,65,47
8970,2016,21,11,10,74,57,42
8970,2015,8,7,23,31,35,76
8970,2014,20,11,11,71,62,49
8970,2013,18,8,6,62,53,26
8970,2012,10,11,9,40,36,30
8970,2011,13,6,15,45,40,41
8970,2010,8,14,20,38,46,64
8970,2009,15,8,19,53,50,67
8970,2008,13,15,14,53,49,53
8970,2007,15,11,16,56,63,67
8970,2006,12,14,16,50,44,54
19771,2022,2,8,11,14,12,26
19771,2021,8,7,19,31,34,56
19771,2020,8,6,20,30,36,59
19771,2019,16,9,9,57,46,39
19771,2018,6,9,19,27,33,54
19771,2017,11,9,14,42,44,53
19771,2016,14,6,14,48,46,42
19771,2015,11,13,10,46,42,41
19771,2014,9,11,14,38,41,51
19771,2013,12,8,14,44,44,55
19771,2012,11,9,14,42,36,44
19771,2011,17,12,5,63,46,28
19771,2010,8,9,15,33,27,39
20,2022,6,4,11,22,20,31
20,2021,12,8,16,44,43,53
20,2020,14,4,16,46,56,57
20,2019,17,8,9,56,49,41
20,2018,7,16,11,37,28,37
20,2017,11,6,17,39,43,48
20,2016,11,5,18,38,34,58
20,2015,13,5,16,44,47,55
20,2014,16,9,9,57,69,44
20,2013,12,10,12,46,40,46
20,2012,14,13,7,55,52,41
20,2011,13,10,11,49,44,35
20,2010,17,10,7,61,50,29
20,2009,23,6,5,75,65,26
20,2008,16,10,8,58,47,36
20,2007,9,11,14,38,31,40
20,2006,12,9,13,45,36,42
20,2005,21,8,5,71,54,26
20,2003,10,10,14,40,40,40
20,2002,9,9,16,36,42,62
20,2001,13,5,16,44,48,60
20,2000,11,7,16,40,55,60
9007,2018,3,3,16,12,12,42
9007,2017,23,6,5,75,59,23
9007,2016,12,9,13,45,38,39
9007,2013,3,1,10,0,10,31
9007,2012,10,9,11,39,34,41
9007,2011,14,9,7,51,44,27
9007,2010,10,7,13,37,36,38
9007,2009,11,9,10,42,44,41
9007,2008,8,8,14,32,26,33
9007,2007,11,9,10,42,42,36
9007,2006,7,9,14,30,28,44
9007,2005,9,8,13,35,31,39
9007,2004,9,10,11,37,30,33
9007,2003,10,7,13,37,38,44
9007,2001,2,4,7,23,18,28
132,2022,11,4,11,37,41,44
132,2021,16,11,11,59,60,45
132,2020,22,7,9,73,75,41
132,2019,14,8,7,50,48,30
132,2018,5,8,21,23,29,74
132,2017,9,7,18,34,41,57
132,2016,19,7,12,64,65,50
132,2015,20,7,9,67,84,42
132,2014,6,10,18,28,36,68
132,2013,8,11,15,35,43,54
132,2012,10,8,16,38,40,56
132,2011,10,8,16,38,45,54
132,2010,12,5,17,40,44,60
132,2009,12,10,12,46,42,49
132,2008,13,6,15,45,45,54
132,2007,19,6,9,63,48,40
132,2006,12,7,15,43,43,54
132,2005,8,9,17,33,45,66
132,2004,9,8,16,35,43,63
132,2003,12,10,12,46,58,55
132,2002,13,13,7,52,41,28
132,2001,15,9,10,54,55,52
132,2000,13,10,11,49,41,40
855,2022,8,7,10,31,31,35
855,2021,15,13,10,58,52,48
855,2020,10,17,11,47,41,43
855,2019,10,9,9,39,40,33
855,2018,5,12,21,27,28,68
855,2017,12,11,15,47,48,59
855,2016,14,8,16,50,46,53
855,2015,11,11,16,44,47,56
855,2014,15,4,19,49,41,55
855,2013,11,9,18,42,34,42
855,2012,20,10,8,70,63,38
855,2011,15,10,13,55,46,43
855,2010,23,11,6,80,87,36
855,2009,9,16,13,43,35,40
855,2008,10,16,12,46,37,35
855,2007,11,15,12,48,41,37
855,2006,11,13,14,46,45,44
855,2005,12,13,12,49,35,31
855,2004,15,11,12,56,53,43
855,2003,10,8,20,38,36,58
855,2002,19,5,14,62,59,46
855,2001,9,8,17,35,34,57
855,2000,11,11,12,44,40,48
603,2022,9,8,17,35,25,38
603,2021,15,8,23,53,50,68
603,2020,18,14,14,68,66,49
603,2019,19,16,11,73,68,58
603,2018,10,4,24,34,34,69
603,2017,27,9,10,90,69,39
603,2016,17,11,18,62,60,61
603,2015,17,17,12,68,56,51
603,2014,16,14,16,62,57,61
603,2013,7,9,22,30,32,74
603,2012,25,12,9,87,72,45
603,2011,19,18,9,75,66,53
603,2010,23,11,12,80,76,54
603,2009,22,10,14,76,73,54
603,2008,19,17,10,74,65,53
603,2007,16,16,14,64,59,55
603,2006,17,13,16,64,57,53
603,2005,16,12,18,60,58,59
603,2004,13,15,18,54,48,51
603,2003,17,14,15,65,68,58
603,2002,23,12,11,81,68,43
1162,2022,10,9,6,39,30,25
1162,2021,13,11,14,50,51,42
1162,2020,9,14,15,41,34,49
1162,2019,8,10,10,34,33,34
1162,2018,7,12,19,33,29,54
1162,2017,10,8,20,38,27,52
1162,2016,10,7,21,37,36,65
1162,2015,16,6,16,54,39,52
1162,2014,12,10,16,46,54,55
1162,2013,18,10,10,64,65,44
1162,2012,17,12,9,63,48,28
1162,2011,9,11,18,38,39,59
1162,2010,11,13,14,46,46,51
1162,2009,18,15,5,69,52,30
1162,2008,8,13,17,37,42,49
1162,2007,13,12,13,51,48,53
1162,2006,19,14,5,71,65,40
1162,2005,17,11,8,62,53,35
1162,2004,10,12,16,42,36,60
1162,2003,20,11,7,71,56,31
1162,2002,12,16,10,52,45,40
1162,2001,16,10,12,58,59,55
1162,2000,11,10,17,43,38,53
1110,2022,8,7,18,31,30,47
1110,2021,23,13,10,82,64,47
1110,2020,12,13,21,49,50,71
1110,2019,13,12,21,51,52,70
1110,2018,3,7,28,16,22,76
1110,2017,9,10,19,37,28,58
1110,2016,25,6,15,81,56,58
1110,2015,13,12,21,51,59,70
1110,2014,13,16,17,55,58,75
1110,2013,14,11,21,53,58,65
1110,2012,15,13,18,58,53,73
1110,2002,11,12,23,45,39,61
3714,2022,9,7,4,34,28,21
3714,2021,19,6,13,63,58,55
3714,2020,19,6,17,63,52,54
3714,2019,7,7,13,28,23,40
3714,2018,4,8,18,20,24,55
3714,2017,25,6,7,81,68,32
